Current_Loan_Expenses_(USD),Property_Age,Loan_Amount_Request,Credit_Score,Profession,Loan_Sanction_Amount,Property_Price,Income_USD
0.656367548,-0.214877628,0.234333423,1.365614634,-0.686548297,0.614722432,0.644244628,-0.216513437
0.436821075,-0.214877628,-0.741300331,-1.257792396,0.834972667,-0.382604006,-0.718639455,-0.216513437
-0.405064674,-0.928040404,-0.843790588,-0.74683729,0.834972667,-0.424458394,-0.661107838,-0.92436799
-1.05564734,-0.97101862,-0.507302277,0.746361588,-0.686548297,-0.011100239,-0.459310751,-0.967068339
1.180011621,-0.214877628,2.716867572,1.504875227,-0.306168056,2.914486066,2.796735432,-0.216513437
-0.017534937,-0.387720683,-0.381868496,-1.722232181,0.834972667,-0.990492329,-0.358295265,-0.387541598
-0.568213887,-0.185895324,-0.546897567,-0.394119887,0.834972667,-0.226525702,-0.590221261,-0.187021102
-0.964829849,-0.360624597,-0.901387988,-0.644389436,0.834972667,-0.990492329,-0.95442227,-0.360620697
2.54E-16,-0.478181646,0.363425793,-0.034410917,-1.44730878,0.504336989,0.421871353,-0.477417704
-0.316798488,-0.076529114,0.093343174,1.909672668,-0.686548297,0.582419298,0.29968762,-0.078361977
-0.235783377,-0.214877628,0.568998095,-0.45062316,-1.44730878,0.797065641,0.193353431,-0.216513437
0.004084012,0.512780606,0.866147006,-0.196501115,-1.44730878,1.053986058,0.765447647,0.507137678
-1.441520966,-0.214877628,-1.369041277,-0.795350202,0.834972667,-0.886592322,-1.302686083,-0.216513437
-1.220676462,-1.030292385,-1.02399955,-1.015227839,0.834972667,-0.580270459,-0.890532007,-1.025958881
0.859800517,0.26404095,0.354650752,0.963242839,0.834972667,0.726181798,0.531913428,0.260006199
0.28884541,-0.791862333,0.354542218,-0.273122978,0.834972667,0.611642856,-0.019353423,-0.789070351
0.33852871,-0.214877628,-0.021263043,0.732663825,-1.44730878,0.377943626,-0.326207415,-0.216513437
1.437424825,0.822094569,-0.410970095,-0.788073265,0.834972667,-0.050233441,-0.329807329,0.814451833
1.788117304,0.882057363,1.463321905,0.483821126,0.834972667,1.570314781,1.836222062,0.87402695
0.042085022,0.32023992,0.713591737,-0.175526415,-1.44730878,0.785471414,0.495513743,0.315841826
-0.900823436,0.277933508,-0.834307123,0.62850375,-0.306168056,-0.416258769,-0.618674503,0.273808937
-1.015721661,-0.68570011,-0.985857399,-0.695042623,0.834972667,-0.547292032,-0.957061033,-0.683594499
2.671942919,2.132482292,2.403418491,0.842816671,0.834972667,2.865087747,3.052220827,2.116367505
-0.835250432,-0.618132153,-0.799357523,0.84053371,0.834972667,-0.342865563,-0.810038021,-0.616463389
-0.547534892,-0.428502617,-0.96383751,-1.0232182,0.834972667,-0.528253114,-0.883833452,-0.428059865
-0.680560808,-1.286421882,-0.606009377,-0.803340563,0.834972667,-0.218868145,-0.604571417,-1.280432424
0.392643222,-0.214877628,0.223452352,-0.997677579,0.834972667,0.498300218,0.623255468,-0.216513437
-0.174507308,-1.542448025,-0.292115695,0.592832491,-0.686548297,-0.25641861,-0.088688194,-1.53480328
1.714979906,2.039058502,0.792634285,-0.665221451,-0.686548297,0.848931415,0.477792585,2.023547728
-0.137670051,-0.214877628,-0.268800489,-0.704174465,-1.44730878,-0.003252541,-0.094295146,-0.216513437
-0.559843818,-0.95168273,-0.442018889,-1.941253707,0.834972667,-0.990492329,-0.617087787,-0.947857461
0.281504814,3.353502886,0.502591221,-0.202351201,0.834972667,0.739648873,-1.432815069,3.329493833
-0.295985213,-1.323035188,-0.035284002,-0.361587699,0.834972667,0.184228646,-0.267200079,-1.316809013
0.973355951,-1.064709409,1.923364994,-0.000879934,0.834972667,2.39072954,2.42033224,-1.060153389
0.175692814,-0.214877628,-0.218412407,1.30654303,-0.686548297,0.195308951,-0.429549637,-0.216513437
1.097967037,0.510851323,2.47725884,0.181043484,0.834972667,2.446983988,2.773657418,0.505220869
-0.958339688,-0.74505139,-0.80394059,-0.173528825,0.834972667,-0.432895279,-0.778903541,-0.742562055
-0.462312368,-0.990914348,-0.373494845,0.534616998,0.834972667,0.051644023,-0.48433571,-0.986835435
0.10698663,-0.684416793,-0.8627349,-0.179664281,0.834972667,-0.480099052,-0.72883071,-0.682319479
-0.59421929,0.161005199,-0.191659563,1.654123772,-0.686548297,0.220092131,-0.01546645,0.157636605
-4.367408523,-0.365895673,-1.102868242,0.54460495,0.834972667,-0.648461888,-0.955511928,-0.365857694
1.769631536,0.090594995,2.385699954,-0.588314218,0.834972667,2.367820459,2.976501904,0.087681625
2.708645897,-0.214877628,3.635145133,0.685577763,0.834972667,4.08220101,3.39648548,4.176860438
-0.573853613,-0.214877628,-0.713233771,-0.350600951,0.834972667,-0.311576515,-0.850399795,-0.216513437
-0.446198865,-0.008883641,-0.786486551,1.429109474,0.834972667,-0.330942133,-0.72654861,-0.011153853
-0.726350011,-0.214877628,-0.358340104,0.86008156,-0.306168056,0.136094808,-0.214376948,-0.32065009
0.162488694,-0.556627656,0.542708081,-0.000879934,-0.686548297,0.774334609,0.376430921,-0.555356537
1.010819844,-0.214877628,0.809892861,1.169708083,-0.306168056,1.290467769,1.29091569,-0.216513437
0.467973847,0.276116192,1.529152858,-1.605230453,0.834972667,-0.990492329,1.892122326,0.272003372
-1.165845793,-0.70821415,-0.75662032,-0.172672714,-1.44730878,-0.349089348,-0.820016035,-0.705962979
-1.168665656,-0.974170931,-1.084008833,-0.782936604,0.834972667,-0.990492329,-0.929962675,-0.970200269
-0.629803275,-1.085802325,-1.061033913,-1.352249888,-1.44730878,-0.990492329,-0.900891434,-1.081109933
2.77274183,1.751595387,0.10162247,1.79352705,-0.306168056,0.392963729,-0.148415664,1.737943149
-1.175334856,-0.540237366,-1.021394231,-1.00195813,0.834972667,-0.578017746,-0.929762836,-0.539072216
-0.020175761,-0.985419337,-0.082306352,-0.589883753,-1.44730878,0.146476261,-0.316551803,-0.981375951
0.327383537,1.258034931,0.33073211,0.091151913,-1.44730878,0.591056331,-0.048042712,1.24757371
-0.833639082,-1.384367428,-0.601245702,0.629217175,0.834972667,-0.103929115,-0.426164261,-1.377744722
1.097340401,-0.214877628,0.544830484,-1.295175875,0.834972667,-0.990492329,0.530621661,-0.216513437
-0.40573607,0.298845554,-0.11509422,-0.848571719,0.834972667,0.205586368,0.189824958,0.294585781
1.296610716,-0.567557387,-0.296306656,0.145229541,0.834972667,-0.25641861,0.029632775,-0.566215604
-0.097610093,-0.381105999,0.646473738,-1.686132867,0.834972667,-0.990492329,0.612336082,-0.380969681
-0.660642728,-0.762440773,-0.188711593,0.782746271,0.834972667,0.222823115,0.074062772,-0.75983901
2.493799197,-0.214877628,3.081043166,0.419470175,-1.44730878,2.969027367,2.305352226,-0.216513437
0.131156884,-1.328177071,0.986154093,0.478399094,0.834972667,1.157746587,1.155066917,-1.321917652
0.828200149,-0.214877628,2.32165078,-0.078357907,0.834972667,2.076518282,2.189902498,1.390504357
0.142302056,-0.559590483,1.269936625,-0.223468586,0.834972667,-0.990492329,1.513147273,-0.558300209
0.155327137,-0.199675915,0.955435795,-1.330847133,0.834972667,-0.990492329,1.352208477,-0.200712596
1.048507536,0.175982978,1.300578123,-1.29531856,-1.44730878,-0.990492329,1.041867622,0.172517548
0.368070131,2.068436998,0.579630872,-1.193869501,0.834972667,0.80625892,0.408639821,2.052736283
0.570160309,-0.933414835,-0.354318105,-0.550930739,0.834972667,-0.001251265,-0.554077833,-0.929707673
0.471196547,-0.214877628,0.708122,-1.847081585,0.834972667,-0.990492329,0.173580923,-0.216513437
0.324876992,0.271232696,-0.793582271,0.596399617,-1.44730878,-0.990492329,-0.590401753,0.267151448
-0.442618087,-0.214877628,-0.40270329,1.154012729,0.834972667,0.092257907,-0.608059036,-0.216513437
-0.656569593,-1.266353897,-0.948917392,-1.055893073,0.834972667,-0.515352918,-0.906537186,-1.260494184
-0.077647254,3.54390758,0.794114937,0.764339902,-1.44730878,-0.990492329,0.513350979,3.518667503
0.22931497,-0.458303144,1.118977462,0.974657642,0.834972667,-0.990492329,1.729770282,-0.457667723
-0.061533751,-0.022242201,0.553468465,1.027736474,-1.44730878,1.037085602,0.246810233,-0.024426045
-1.251560675,-0.154027709,-1.174131121,-2.141868865,0.834972667,-0.990492329,-1.041873554,-0.15535952
0.027717149,-0.214877628,-0.215750879,-1.196865886,0.834972667,0.039338852,-0.380570248,-0.216513437
-0.388458814,-1.162112344,-0.737253351,1.43495956,-0.686548297,-0.238322997,-0.524419178,-1.156926584
-1.243727722,-1.084140041,-1.057074705,-0.284680466,-1.44730878,-0.608867928,-1.104127924,-1.079458396
-0.25355299,0.217135266,-0.431686058,-1.561711518,-1.44730878,-0.990492329,-0.196054219,0.213403774
-0.469339645,-0.039571294,-0.393978718,0.254526277,-1.44730878,0.032668277,-0.251040779,-0.0416431
0.921568944,0.832145787,1.326719261,0.152221107,0.834972667,1.80116252,1.482273696,0.824438067
0.003099298,-0.035144279,0.004869993,-0.188082698,-1.44730878,0.216466733,0.390558325,-0.037244707
-0.165152525,2.341826685,-0.858975205,1.11605851,-0.686548297,-0.437587302,-0.811284827,2.324358423
1.347099691,0.165561406,2.508146437,-1.341120456,-1.44730878,-0.990492329,2.076955785,0.162163356
-0.762381593,-0.416289569,-0.677885819,-0.42964846,0.834972667,-0.281013838,-0.547987873,-0.415925778
-0.453987058,-1.000534922,-0.649919353,0.744649367,0.834972667,-0.990492329,-0.709922514,-0.996393809
-1.211232159,-1.083330432,-1.090035249,-0.000879934,0.834972667,-0.612142857,-1.062598351,-1.078654021
0.017556691,0.676468181,0.6808567,1.693647527,-0.686548297,1.16296254,1.003693055,0.669766963
-0.189188499,0.808822138,0.658594256,0.433167939,-1.44730878,1.140964135,0.793397455,0.801265213
1.977361439,1.692046011,1.253265111,-1.057034553,-1.44730878,1.388695859,1.392338528,1.678778778
0.283787561,-0.077175079,0.15386525,0.342848312,0.834972667,0.43813391,-0.257661301,-0.079003766
0.724670895,-0.955627424,0.37435075,-1.035631798,0.834972667,0.51310808,0.840666918,-0.951776651
2.54E-16,-0.466226983,-1.109304318,-0.000879934,-1.44730878,-0.654026642,-1.075427828,-0.465540332
-0.236544293,-0.213310086,-0.836283183,-1.630485704,0.834972667,-0.990492329,-0.646340062,-0.214258619
-0.768513676,-0.416987212,-0.704182247,-0.032698696,0.834972667,-0.303750291,-0.703370623,-0.41661891
-0.864389016,-0.214877628,-0.763937496,-0.218046555,0.834972667,-0.400778533,-0.726096837,-0.216513437
0.560268409,0.782001664,1.956985856,1.079103086,-1.44730878,2.210548769,1.318542556,0.774618141
-1.215618612,-0.214877628,-1.069126524,-1.059602884,-0.306168056,-0.619288159,-1.052957978,-0.216513437
-1.292784386,-0.050854152,-1.301228526,-0.000879934,-0.306168056,-0.819967889,-1.187223061,-0.052853011
0.379036265,-0.214877628,-0.860649969,-0.686338836,0.834972667,-0.478425102,-0.93843914,-0.216513437
-1.085009722,-0.83433239,-0.803318081,-1.333558149,0.834972667,-0.990492329,-0.579276151,-0.831265826
1.6332934,-0.214877628,2.403574962,0.203445034,0.834972667,2.865242237,2.101803169,-0.216513437
2.290231948,-0.279034889,1.035248715,0.202446239,-1.44730878,1.356672307,0.753713557,-0.279558491
0.24748742,0.707715669,-0.584310701,-0.794351406,0.834972667,-0.200107142,-0.424648445,0.700812428
0.254828016,2.551894559,0.14176448,0.384512342,0.834972667,0.528968598,0.410445398,2.533068145
-1.37966302,0.900514741,-1.184755289,0.58598361,0.834972667,-0.680515879,-1.133295032,0.892364995
-0.113634076,-0.006825166,-0.891712774,0.909022526,0.834972667,-0.465892887,-0.850100522,-0.009108686
-0.164704927,0.067460829,0.655806471,-0.17395688,0.834972667,-0.990492329,1.050752735,0.064697028
-0.36934641,0.660301825,-0.618769621,-0.386700265,-1.44730878,-0.229900914,-0.447261392,0.653705129
-0.51324894,-0.793085361,-0.57167891,-0.665221451,0.834972667,-0.189185497,-0.739584519,-0.790285471
0.200176386,-0.536921412,0.45516765,-0.300233135,0.834972667,0.698645534,0.676691411,-0.5357777
1.582938705,1.66165981,1.761260093,1.236484679,-1.44730878,-0.990492329,1.300472302,1.648589032
0.39461265,0.833696103,1.158338974,0.978795508,-1.44730878,1.634779903,1.774478908,0.82597836
0.293142344,0.285064963,-0.809854421,-1.940112227,0.834972667,-0.990492329,-0.796353959,0.280894286
-0.245809557,-0.558488036,-0.152532673,-0.2805426,-0.686548297,0.090094219,0.123914255,-0.557204889
0.059496557,-1.255475844,-0.310232922,-1.699687945,-0.306168056,-0.990492329,-0.116715711,-1.249686461
2.404279738,2.986095122,0.081310935,-0.000879934,-1.44730878,-0.990492329,0.000619572,2.964461471
1.684453771,-0.10665693,1.899077878,1.100077786,0.834972667,2.156904175,1.65413069,-0.108295007
0.19963927,0.732822182,1.199593668,1.542401391,-0.306168056,1.675545149,1.679927769,0.725756619
0.076236696,-0.30635491,0.14325104,0.365820603,-0.306168056,-0.990492329,-0.022687354,-0.30670188
-0.543237958,0.463032675,-0.905632119,-0.879819742,-1.44730878,-0.47792765,-0.923058661,0.457711382
-0.11135133,-0.354414719,-0.319712842,-0.000879934,0.834972667,-1.011320283,-0.181982692,-0.354450967
0.172112036,-0.347645004,0.904993024,1.308397936,0.834972667,1.087573062,1.041651463,-0.34772502
2.536320939,0.022096848,0.745037533,0.512643503,-0.306168056,1.087827209,0.701182024,0.019626339
-0.118960484,0.521849957,-0.188132296,-0.743983589,0.834972667,-0.990492329,-0.489673111,0.516148393
-0.16586868,-0.53886792,0.736974798,-1.342689991,0.834972667,-0.990492329,0.736395428,-0.537711623
-0.748595596,-0.679171556,-0.837375105,-1.511771756,-1.44730878,-0.990492329,-0.765439529,-0.677108154
-1.190239846,-0.214877628,-1.031473704,-0.000879934,-1.44730878,-0.529052874,-0.91238656,-0.216513437
-0.163048817,-0.43766671,-0.822883383,0.380517161,0.834972667,-0.322937236,-0.737007362,-0.437164709
0.437179153,-0.631327069,0.046868557,-0.91520563,0.834972667,0.345622353,0.200915866,-0.629572995
-1.079235717,-0.427382944,-0.827211573,0.853089993,-1.44730878,-0.368668875,-0.627582529,-0.426947432
-1.476791633,-0.214877628,-1.266127012,0.950543871,0.834972667,-0.760922205,-1.231006742,-0.216513437
-0.968142069,-0.034282992,-0.853751063,-0.771093746,0.834972667,-0.472886201,-0.8046027,-0.036388989
-0.033200842,-0.645693334,-0.457745838,-1.659593451,0.834972667,-0.990492329,-0.578121753,-0.643846379
2.768758214,-0.214877628,3.355386288,0.340422667,0.834972667,3.206229612,3.131458172,-0.216513437
0.907738188,-0.214877628,0.816684754,-0.000879934,0.834972667,1.011220161,0.578279994,-0.216513437
0.45096515,0.122385094,-0.671325511,1.350918076,-1.44730878,-0.173177369,-0.714331728,0.119266191
0.781112913,4.15843578,-0.117925554,0.725814943,-1.44730878,0.288397603,0.061893445,4.129222594
0.485206343,0.770227872,1.511358364,-0.000879934,-1.44730878,1.611848097,0.796440976,0.76292047
1.185651347,1.176264354,1.180545379,-0.879819742,-0.306168056,1.160369991,0.964927076,1.166331804
0.311493833,3.636547599,0.119161074,-0.826598224,0.834972667,0.308226482,0.402350022,3.610708576
-1.090738967,-1.033246599,-1.020564782,-0.848714404,-1.44730878,-0.577300756,-0.883764281,-1.028893995
0.939159518,2.157330419,-0.110382364,0.227844175,0.834972667,0.295385496,-0.197823049,2.141054981
-0.93824257,-0.024989706,-0.810761683,-1.685562127,-1.44730878,-0.990492329,-0.711782672,-0.027155787
0.665095695,0.772079639,1.34512006,-1.445423215,-1.44730878,-0.990492329,1.261483679,0.764760265
2.525936682,1.959733979,4.516065177,1.861873181,-1.44730878,5.748535078,4.347338482,1.944736062
0.163921006,0.093325274,0.960663483,0.541608564,-0.306168056,1.135706901,1.357740205,0.090394252
-0.997817769,-1.032281957,-0.816697964,1.449798804,-0.306168056,-0.990492329,-0.831172116,-1.02793559
-0.677069549,-0.240044432,-0.658093323,-0.309079607,-1.44730878,-0.315800274,-0.503732966,-0.240820119
0.263556163,-0.249010428,-0.002735144,-0.55720888,0.834972667,0.302734073,0.232181664,-0.249728147
-1.243638203,-1.008131473,-1.034401249,-0.141995432,0.834972667,-0.617923188,-0.861802621,-1.003941246
-0.83234105,-0.956402582,-0.982950615,1.797664916,0.834972667,-0.512942171,-0.867616545,-0.952546798
-1.169516091,-0.214877628,-1.234253157,0.051485474,-1.44730878,-0.778376405,-1.137487763,-0.216513437
0.001264149,0.509232104,-0.128666695,-0.000879934,0.834972667,0.109255311,-0.342811571,0.503612118
1.120167863,0.247004695,0.950320017,-0.38484536,0.834972667,-0.990492329,1.31952046,0.243080089
1.600439759,2.351567839,1.164217527,-0.313217473,-1.44730878,-0.25641861,1.395976162,2.334036598
-0.354262381,0.438572127,-0.396883983,1.828342198,-1.44730878,0.029976906,-0.386870206,0.433408979
-1.072253199,-1.163068373,-0.913169063,0.537613383,0.834972667,-0.990492329,-0.763483072,-1.157876432
0.829050583,0.148947182,0.843479796,-1.248660554,0.834972667,-0.990492329,0.63714326,0.145656547
1.029887489,0.437555808,0.591244167,-0.448197515,-1.44730878,0.816299912,0.817007004,0.432399232
0.082861136,0.315812906,0.234503904,-1.486516505,0.834972667,-0.990492329,0.235260634,0.311443433
0.317983994,0.472196767,0.242607656,1.899970085,-0.306168056,1.160014102,-0.082974028,0.466816226
0.451233708,1.342897529,0.679877532,1.195819444,0.834972667,1.161994947,1.151080294,1.331887646
-0.08816579,-0.214877628,-0.868707809,1.703064739,-0.686548297,-0.368217916,-0.830767898,-0.216513437
-0.912102888,-0.462919642,-0.633422877,0.369102359,-0.686548297,-0.242570523,-0.576065972,-0.462254373
-0.20883802,-1.218655829,0.467539501,1.076106701,-0.306168056,0.709342429,0.908921001,-1.213104498
-1.557717224,-0.477044747,-1.339653743,1.510867998,-0.686548297,-0.833576528,-1.260919599,-0.476288155
-0.076259702,-0.025334221,-0.280031974,-0.738561558,0.834972667,-0.990492329,-0.301892107,-0.027498074
0.433687894,1.294872172,-0.137242898,-1.689271938,0.834972667,-0.990492329,-0.395885555,1.284172787
-0.902166228,-0.999363572,-1.111519895,1.234344403,-0.686548297,-0.990492329,-1.095070424,-0.995230032
0.147494185,-0.360125051,-0.201640292,1.038580537,0.834972667,-0.990492329,-0.216877693,-0.36012438
0.533770649,1.359305045,-0.16903185,-1.264641277,-1.44730878,0.158950933,-0.098812872,1.348189082
-0.445258911,1.168194095,-0.610662325,1.670960606,-1.44730878,-0.113233935,-0.588538029,1.158313722
0.17305199,2.645576734,0.296600818,1.149304123,-1.44730878,0.672405648,0.049144596,2.626144637
0.602924431,-0.044782079,1.573327839,1.207519617,0.834972667,1.855136733,0.746050175,-0.046820196
-0.540641894,0.329016434,-1.102682401,0.223706309,-1.44730878,-0.648301144,-1.055630569,0.324561597
-0.866537483,-0.140014571,-0.925753087,-0.840010617,0.834972667,-0.990492329,-0.881806852,-0.141436982
-1.257021362,-0.030398588,-1.137646517,-1.346257117,-1.44730878,-0.990492329,-1.073619116,-0.032529699
0.067105711,1.092211365,0.188032326,-1.692125639,0.834972667,-0.990492329,0.580632454,1.082822243
-0.971543808,-0.823290692,-0.35915605,-0.000879934,0.834972667,0.064927212,-0.144647903,-0.820295516
-0.596233478,0.031415972,-0.908185113,-0.000879934,0.834972667,-0.480135121,-0.776290285,0.028885212
